#multi:
;cintura;;quadril;;coxa;;joelho;;tornozelo;;calcanhar;;pé;;
t;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
7.665453E-1;-1.178593E0;9.862854E-1;-1.177952E0;8.650161E-1;-1.148198E0;4.788068E-1;-1.089365E0;4.000019E-1;-8.209071E-1;2.021528E-1;-7.502348E-1;1.713074E-1;-7.882807E-1;6.387153E-2
7.748773E-1;-1.189411E0;9.867503E-1;-1.189950E0;8.654391E-1;-1.170461E0;4.778544E-1;-1.112263E0;3.994233E-1;-8.394748E-1;2.092085E-1;-7.688008E-1;1.824470E-1;-7.995980E-1;7.263676E-2
7.832093E-1;-1.199161E0;9.868127E-1;-1.200628E0;8.656213E-1;-1.192866E0;4.775652E-1;-1.135802E0;3.993696E-1;-8.584185E-1;2.158911E-1;-7.884808E-1;1.926583E-1;-8.121289E-1;8.071279E-2
7.915413E-1;-1.208741E0;9.866768E-1;-1.211541E0;8.656248E-1;-1.215167E0;4.777170E-1;-1.159588E0;3.994414E-1;-8.787680E-1;2.226742E-1;-8.088947E-1;2.020236E-1;-8.253722E-1;8.861329E-2
7.998734E-1;-1.218121E0;9.875335E-1;-1.222038E0;8.662549E-1;-1.237655E0;4.790171E-1;-1.184061E0;4.007636E-1;-8.991174E-1;2.280540E-1;-8.301502E-1;2.107759E-1;-8.410596E-1;9.654236E-2
8.082054E-1;-1.227139E0;9.884006E-1;-1.231826E0;8.674872E-1;-1.259987E0;4.814644E-1;-1.207943E0;4.031225E-1;-9.208702E-1;2.341354E-1;-8.499572E-1;2.192283E-1;-8.595445E-1;1.047485E-1
8.165374E-1;-1.235654E0;9.897811E-1;-1.241231E0;8.688961E-1;-1.281959E0;4.841285E-1;-1.231931E0;4.053947E-1;-9.423892E-1;2.409186E-1;-8.705814E-1;2.264167E-1;-8.801633E-1;1.121408E-1
8.248694E-1;-1.243906E0;9.911755E-1;-1.250073E0;8.707132E-1;-1.303419E0;4.871710E-1;-1.255179E0;4.083117E-1;-9.638301E-1;2.466881E-1;-8.921003E-1;2.310947E-1;-9.025947E-1;1.181694E-1
8.332014E-1;-1.252254E0;9.931458E-1;-1.258971E0;8.724567E-1;-1.324919E0;4.902375E-1;-1.278106E0;4.121008E-1;-9.858169E-1;2.530814E-1;-9.137558E-1;2.379445E-1;-9.266850E-1;1.228911E-1
8.415334E-1;-1.260345E0;9.952725E-1;-1.267744E0;8.748277E-1;-1.345127E0;4.938541E-1;-1.300901E0;4.156257E-1;-1.007492E0;2.579154E-1;-9.379283E-1;2.412787E-1;-9.519147E-1;1.269028E-1
8.498654E-1;-1.268497E0;9.976154E-1;-1.276299E0;8.771633E-1;-1.365368E0;4.975681E-1;-1.323213E0;4.199117E-1;-1.030414E0;2.613459E-1;-9.616841E-1;2.444044E-1;-9.775768E-1;1.299655E-1
8.581975E-1;-1.276790E0;9.999262E-1;-1.284682E0;8.794136E-1;-1.385450E0;5.020152E-1;-1.345319E0;4.241392E-1;-1.055208E0;2.639968E-1;-9.839812E-1;2.456548E-1;-1.003310E0;1.317278E-1
8.665295E-1;-1.285469E0;1.002186E0;-1.293713E0;8.815828E-1;-1.404735E0;5.067827E-1;-1.367317E0;4.285915E-1;-1.078286E0;2.649324E-1;-1.008779E0;2.464883E-1;-1.029584E0;1.328164E-1
8.748615E-1;-1.294420E0;1.004684E0;-1.302414E0;8.841043E-1;-1.423933E0;5.116702E-1;-1.388820E0;4.335012E-1;-1.102816E0;2.649933E-1;-1.031284E0;2.460715E-1;-1.056201E0;1.328262E-1
8.831935E-1;-1.303874E0;1.007015E0;-1.311690E0;8.868673E-1;-1.442985E0;5.166118E-1;-1.409903E0;4.381313E-1;-1.126703E0;2.657359E-1;-1.056499E0;2.444044E-1;-1.083188E0;1.318546E-1
8.915255E-1;-1.313471E0;1.009205E0;-1.321981E0;8.888578E-1;-1.461564E0;5.217275E-1;-1.431140E0;4.430987E-1;-1.150591E0;2.649933E-1;-1.080255E0;2.404452E-1;-1.111559E0;1.299251E-1
8.998575E-1;-1.323342E0;1.011465E0;-1.332593E0;8.909922E-1;-1.479673E0;5.267922E-1;-1.451882E0;4.476031E-1;-1.174974E0;2.642507E-1;-1.104636E0;2.377362E-1;-1.140486E0;1.276320E-1
